File Name:	C:\TAData\2018-11-22 09-12.tad
116.43	-0.72
116.37	-0.72
116.30	-0.72
116.24	-0.71
116.18	-0.71
116.12	-0.71
116.05	-0.71
115.99	-0.71
115.93	-0.71
115.86	-0.71
115.80	-0.71
115.73	-0.71
115.68	-0.71
115.62	-0.71
115.55	-0.71
115.49	-0.71
115.43	-0.71
115.36	-0.71
115.29	-0.71
115.23	-0.71
115.17	-0.71
115.11	-0.71
115.04	-0.71
114.98	-0.71
114.92	-0.71
114.86	-0.71
114.79	-0.71
114.73	-0.71
114.67	-0.71
114.60	-0.71
114.54	-0.71
114.48	-0.71
114.42	-0.71
114.35	-0.71
114.29	-0.71
114.22	-0.71
114.16	-0.71
114.10	-0.71
114.03	-0.70
113.97	-0.70
113.91	-0.70
113.85	-0.70
113.79	-0.70
113.72	-0.70
113.66	-0.70
113.60	-0.70
113.53	-0.70
113.47	-0.70
113.41	-0.70
113.34	-0.70
113.28	-0.70
113.22	-0.70
113.16	-0.70
113.09	-0.70
113.03	-0.70
112.97	-0.70
112.90	-0.70
112.84	-0.70
112.78	-0.70
112.72	-0.70
112.65	-0.70
112.59	-0.70
112.52	-0.70
112.47	-0.70
112.40	-0.70
112.34	-0.70
112.27	-0.70
112.21	-0.70
112.15	-0.70
112.08	-0.70
112.02	-0.70
111.96	-0.70
111.90	-0.69
111.83	-0.69
111.77	-0.69
111.70	-0.69
111.64	-0.69
111.58	-0.69
111.51	-0.69
111.45	-0.69
111.39	-0.69
111.32	-0.69
111.26	-0.69
111.20	-0.69
111.13	-0.69
111.07	-0.69
111.00	-0.69
110.94	-0.69
110.88	-0.69
110.82	-0.69
110.75	-0.69
110.69	-0.69
110.63	-0.69
110.56	-0.69
110.50	-0.69
110.44	-0.69
110.37	-0.69
110.31	-0.69
110.25	-0.69
110.18	-0.69
110.12	-0.69
110.06	-0.69
109.99	-0.69
109.93	-0.69
109.87	-0.69
109.80	-0.69
109.74	-0.69
109.68	-0.69
109.61	-0.69
109.55	-0.69
109.48	-0.69
109.42	-0.68
109.36	-0.68
109.29	-0.69
109.23	-0.69
109.16	-0.69
109.11	-0.68
109.04	-0.68
108.98	-0.68
108.92	-0.68
108.85	-0.68
108.79	-0.68
108.72	-0.68
108.66	-0.68
108.60	-0.68
108.53	-0.68
108.47	-0.68
108.41	-0.68
108.34	-0.68
108.28	-0.68
108.22	-0.68
108.15	-0.68
108.10	-0.68
108.03	-0.68
107.98	-0.68
107.90	-0.68
107.84	-0.68
107.77	-0.68
107.72	-0.68
107.65	-0.68
107.59	-0.68
107.53	-0.68
107.46	-0.68
107.40	-0.68
107.33	-0.68
107.27	-0.68
107.21	-0.68
107.15	-0.68
107.08	-0.68
107.02	-0.67
106.96	-0.67
106.89	-0.67
106.83	-0.67
106.77	-0.68
106.70	-0.68
106.64	-0.68
106.58	-0.68
106.52	-0.67
106.45	-0.67
106.39	-0.67
106.32	-0.67
106.27	-0.67
106.20	-0.67
106.14	-0.67
106.07	-0.67
106.01	-0.67
105.95	-0.67
105.89	-0.67
105.82	-0.67
105.76	-0.67
105.70	-0.67
105.63	-0.67
105.57	-0.67
105.50	-0.67
105.45	-0.67
105.38	-0.67
105.31	-0.67
105.25	-0.67
105.19	-0.67
105.13	-0.67
105.06	-0.67
105.00	-0.67
104.94	-0.67
104.88	-0.67
104.81	-0.67
104.75	-0.67
104.69	-0.67
104.62	-0.67
104.56	-0.67
104.50	-0.67
104.43	-0.67
104.37	-0.66
104.31	-0.66
104.24	-0.66
104.18	-0.66
104.11	-0.66
104.06	-0.66
103.99	-0.66
103.94	-0.66
103.87	-0.66
103.80	-0.66
103.74	-0.66
103.67	-0.66
103.62	-0.66
103.55	-0.66
103.49	-0.66
103.43	-0.66
103.36	-0.66
103.30	-0.66
103.24	-0.66
103.17	-0.66
103.11	-0.66
103.05	-0.66
102.98	-0.66
102.92	-0.66
102.85	-0.66
102.79	-0.66
102.73	-0.66
102.67	-0.66
102.61	-0.66
102.54	-0.65
102.48	-0.65
102.41	-0.65
102.35	-0.65
102.28	-0.65
102.22	-0.65
102.16	-0.65
102.10	-0.65
102.03	-0.65
101.97	-0.65
101.91	-0.65
101.84	-0.65
101.78	-0.65
101.71	-0.65
101.65	-0.65
101.59	-0.65
101.53	-0.65
101.46	-0.65
101.40	-0.65
101.34	-0.65
101.27	-0.65
101.21	-0.65
101.14	-0.65
101.08	-0.65
101.02	-0.65
100.95	-0.65
100.89	-0.65
100.83	-0.65
100.76	-0.64
100.70	-0.64
100.64	-0.64
100.57	-0.64
100.51	-0.64
100.45	-0.64
100.38	-0.64
100.32	-0.64
100.26	-0.64
100.19	-0.64
100.14	-0.64
100.07	-0.64
100.00	-0.64
99.94	-0.64
99.88	-0.64
99.81	-0.64
99.75	-0.64
99.69	-0.64
99.62	-0.64
99.56	-0.64
99.50	-0.64
99.43	-0.64
99.37	-0.64
99.30	-0.64
99.24	-0.64
99.18	-0.64
99.12	-0.64
99.06	-0.64
99.00	-0.64
98.93	-0.64
98.86	-0.64
98.80	-0.64
98.74	-0.64
98.68	-0.64
98.61	-0.64
98.55	-0.64
98.48	-0.63
98.43	-0.63
98.36	-0.63
98.30	-0.63
98.23	-0.63
98.17	-0.63
98.10	-0.63
98.04	-0.63
97.98	-0.63
97.91	-0.63
97.85	-0.63
97.79	-0.63
97.73	-0.63
97.66	-0.63
97.60	-0.63
97.53	-0.63
97.47	-0.63
97.41	-0.63
97.34	-0.63
97.29	-0.63
97.22	-0.63
97.16	-0.63
97.09	-0.63
97.03	-0.63
96.97	-0.63
96.90	-0.63
96.84	-0.63
96.78	-0.63
96.71	-0.63
96.65	-0.63
96.59	-0.63
96.53	-0.63
96.46	-0.63
96.40	-0.63
96.34	-0.63
96.27	-0.62
96.21	-0.62
96.14	-0.62
96.09	-0.62
96.02	-0.62
95.96	-0.62
95.90	-0.62
95.83	-0.62
95.77	-0.62
95.70	-0.62
95.64	-0.62
95.58	-0.62
95.51	-0.62
95.45	-0.62
95.39	-0.62
95.33	-0.62
95.26	-0.62
95.20	-0.62
95.13	-0.62
95.07	-0.62
95.01	-0.62
94.94	-0.62
94.88	-0.62
94.82	-0.62
94.76	-0.62
94.69	-0.62
94.63	-0.62
94.57	-0.62
94.51	-0.62
94.44	-0.61
94.38	-0.61
94.32	-0.61
94.25	-0.61
94.19	-0.61
94.13	-0.61
94.07	-0.61
94.00	-0.61
93.94	-0.61
93.88	-0.61
93.81	-0.61
93.74	-0.61
93.68	-0.61
93.62	-0.61
93.55	-0.61
93.49	-0.61
93.42	-0.61
93.36	-0.61
93.30	-0.61
93.24	-0.61
93.17	-0.61
93.11	-0.61
93.05	-0.61
92.98	-0.61
92.92	-0.61
92.86	-0.61
92.80	-0.61
92.73	-0.61
92.67	-0.61
92.60	-0.61
92.55	-0.61
92.48	-0.61
92.42	-0.60
92.35	-0.60
92.29	-0.60
92.23	-0.60
92.17	-0.60
92.10	-0.60
92.04	-0.60
91.97	-0.60
91.90	-0.60
91.84	-0.60
91.78	-0.60
91.72	-0.60
91.65	-0.60
91.59	-0.60
91.53	-0.60
91.46	-0.60
91.40	-0.60
91.33	-0.60
91.27	-0.60
91.20	-0.60
91.14	-0.60
91.08	-0.60
91.02	-0.60
90.96	-0.60
90.89	-0.60
90.83	-0.60
90.77	-0.60
90.71	-0.60
90.64	-0.60
90.58	-0.60
90.52	-0.60
90.46	-0.60
90.39	-0.60
90.32	-0.59
90.26	-0.59
90.20	-0.59
90.13	-0.59
90.07	-0.59
90.01	-0.59
89.94	-0.59
89.88	-0.59
89.82	-0.59
89.75	-0.59
89.69	-0.59
89.63	-0.59
89.57	-0.59
89.50	-0.59
89.44	-0.59
89.37	-0.59
89.31	-0.59
89.25	-0.59
89.19	-0.59
89.12	-0.59
89.06	-0.59
88.99	-0.59
88.93	-0.59
88.87	-0.59
88.81	-0.59
88.74	-0.59
88.68	-0.59
88.62	-0.59
88.56	-0.59
88.49	-0.59
88.43	-0.59
88.37	-0.59
88.30	-0.59
88.23	-0.59
88.17	-0.58
88.10	-0.58
88.04	-0.58
87.98	-0.58
87.92	-0.58
87.86	-0.58
87.80	-0.58
87.73	-0.58
87.67	-0.58
87.60	-0.58
87.54	-0.58
87.48	-0.58
87.41	-0.58
87.35	-0.58
87.29	-0.58
87.22	-0.58
87.16	-0.58
87.10	-0.58
87.04	-0.58
86.98	-0.58
86.91	-0.58
86.85	-0.58
86.78	-0.58
86.72	-0.58
86.66	-0.58
86.60	-0.58
86.53	-0.58
86.47	-0.58
86.40	-0.58
86.34	-0.58
86.28	-0.58
86.22	-0.58
86.15	-0.58
86.09	-0.58
86.03	-0.58
85.96	-0.58
85.90	-0.57
85.84	-0.57
85.77	-0.57
85.70	-0.57
85.65	-0.57
85.58	-0.57
85.52	-0.57
85.45	-0.57
85.39	-0.57
85.33	-0.57
85.26	-0.57
85.20	-0.57
85.14	-0.57
85.08	-0.57
85.01	-0.57
84.95	-0.57
84.89	-0.57
84.82	-0.57
84.76	-0.57
84.70	-0.57
84.64	-0.57
84.58	-0.57
84.53	-0.57
84.48	-0.58
84.44	-0.58
84.41	-0.59
84.38	-0.60
84.36	-0.60
84.34	-0.61
84.32	-0.62
84.31	-0.62
84.30	-0.63
84.29	-0.63
84.28	-0.64
84.28	-0.64
84.28	-0.64
84.26	-0.64
84.26	-0.64
84.26	-0.65
84.26	-0.65
84.25	-0.65
84.26	-0.65
84.26	-0.65
84.25	-0.65
84.25	-0.65
84.25	-0.65
84.25	-0.65
84.25	-0.65
84.25	-0.65
84.24	-0.65
84.24	-0.65
84.24	-0.65
84.25	-0.65
84.25	-0.65
84.25	-0.65
84.25	-0.65
84.25	-0.65
84.25	-0.65
84.25	-0.65
84.25	-0.65
84.24	-0.64
84.24	-0.65
84.24	-0.65
84.24	-0.65
84.25	-0.65
84.24	-0.65
84.25	-0.65
84.25	-0.65
84.25	-0.65
84.25	-0.65
84.25	-0.64
84.25	-0.64
84.25	-0.64
84.25	-0.64
84.24	-0.64
84.25	-0.64
84.25	-0.64
84.25	-0.64
84.25	-0.64
84.25	-0.64
84.25	-0.64
84.24	-0.64
84.24	-0.64
84.25	-0.64
84.25	-0.64
84.25	-0.64
84.25	-0.64
84.24	-0.64
84.25	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.23	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.65
84.24	-0.65
84.24	-0.65
84.24	-0.65
84.23	-0.65
84.24	-0.65
84.23	-0.65
84.24	-0.65
84.24	-0.65
84.24	-0.64
84.24	-0.64
84.23	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.65
84.24	-0.65
84.24	-0.64
84.24	-0.64
84.24	-0.65
84.24	-0.65
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.23	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.23	-0.64
84.24	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.23	-0.64
84.23	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.24	-0.64
84.24	-0.64
84.24	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.22	-0.64
84.22	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.24	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.24	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.24	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.22	-0.64
84.22	-0.64
84.23	-0.64
84.22	-0.64
84.22	-0.64
84.22	-0.64
84.22	-0.64
84.23	-0.64
84.22	-0.64
84.22	-0.64
84.22	-0.64
84.22	-0.64
84.23	-0.64
84.23	-0.64
84.22	-0.64
84.22	-0.64
84.23	-0.64
84.22	-0.64
84.22	-0.64
84.22	-0.64
84.22	-0.64
84.22	-0.64
84.23	-0.64
84.22	-0.64
84.23	-0.64
84.23	-0.64
84.22	-0.64
84.23	-0.64
84.23	-0.64
84.23	-0.64
84.22	-0.64
84.22	-0.64
84.23	-0.64
84.26	-0.64
84.32	-0.66
84.42	-0.68
84.53	-0.71
84.68	-0.75
84.86	-0.79
85.06	-0.83
85.28	-0.87
85.51	-0.90
85.76	-0.93
86.02	-0.95
86.29	-0.98
86.58	-0.99
86.86	-1.01
87.15	-1.02
87.45	-1.03
87.75	-1.04
88.05	-1.05
88.36	-1.05
88.67	-1.06
88.98	-1.06
89.30	-1.06
89.61	-1.07
89.92	-1.07
90.23	-1.07
90.55	-1.08
90.87	-1.08
91.19	-1.08
91.50	-1.08
91.82	-1.08
92.14	-1.08
92.45	-1.08
92.78	-1.08
93.09	-1.07
93.41	-1.07
93.73	-1.07
94.05	-1.07
94.36	-1.07
94.68	-1.07
94.99	-1.07
95.32	-1.07
95.64	-1.07
95.95	-1.07
96.27	-1.07
96.58	-1.07
96.91	-1.07
97.22	-1.07
97.54	-1.07
97.86	-1.07
98.17	-1.07
98.49	-1.07
98.81	-1.07
99.13	-1.08
99.44	-1.08
99.76	-1.08
100.08	-1.08
100.40	-1.08
100.71	-1.08
101.03	-1.08
101.35	-1.08
101.67	-1.08
101.98	-1.08
102.30	-1.08
102.62	-1.08
102.94	-1.08
103.26	-1.09
103.57	-1.09
103.89	-1.09
104.20	-1.09
104.52	-1.09
104.83	-1.09
105.15	-1.09
105.47	-1.09
105.78	-1.09
106.10	-1.09
106.42	-1.10
106.74	-1.10
107.05	-1.10
107.37	-1.10
107.68	-1.10
108.00	-1.10
108.31	-1.10
108.63	-1.10
108.95	-1.11
109.26	-1.11
109.58	-1.11
109.90	-1.11
110.21	-1.11
110.53	-1.12
110.85	-1.12
111.17	-1.12
111.48	-1.12
111.80	-1.12
112.11	-1.12
112.44	-1.12
112.75	-1.12
113.07	-1.13
113.38	-1.13
113.70	-1.13
114.02	-1.13
114.33	-1.13
114.64	-1.13
114.96	-1.13
115.28	-1.13
115.59	-1.14
115.91	-1.14
116.22	-1.14
116.54	-1.14
116.85	-1.14
117.17	-1.14
117.48	-1.14
117.80	-1.14
118.11	-1.15
118.43	-1.15
118.74	-1.15
119.06	-1.15
119.38	-1.15
119.70	-1.15
120.01	-1.15
120.33	-1.15
120.65	-1.16
120.96	-1.16
121.28	-1.16
121.60	-1.16
121.91	-1.16
122.23	-1.16
122.55	-1.16
122.87	-1.16
123.18	-1.16
123.50	-1.16
123.81	-1.17
124.13	-1.17
124.45	-1.17
124.76	-1.17
125.08	-1.17
125.39	-1.17
125.72	-1.17
126.03	-1.17
126.35	-1.17
126.66	-1.18
126.98	-1.18
127.29	-1.18
127.62	-1.18
127.93	-1.18
128.24	-1.18
128.56	-1.18
128.88	-1.18
129.19	-1.18
129.51	-1.18
129.83	-1.19
130.15	-1.19
130.47	-1.19
130.78	-1.19
131.10	-1.19
131.42	-1.19
131.73	-1.19
132.05	-1.19
132.37	-1.19
132.68	-1.19
132.99	-1.19
133.31	-1.20
133.63	-1.20
133.95	-1.20
134.27	-1.20
134.58	-1.20
134.89	-1.20
135.21	-1.20
135.54	-1.20
135.85	-1.20
136.17	-1.20
136.48	-1.20
136.80	-1.21
137.11	-1.21
137.43	-1.21
137.75	-1.21
138.06	-1.21
138.38	-1.21
138.69	-1.21
139.01	-1.21
139.33	-1.21
139.65	-1.21
139.96	-1.21
140.28	-1.21
140.60	-1.21
140.91	-1.22
141.23	-1.22
141.54	-1.22
141.86	-1.22
142.18	-1.22
142.50	-1.22
142.81	-1.22
143.13	-1.22
143.45	-1.22
143.76	-1.22
144.08	-1.23
144.39	-1.23
144.71	-1.23
145.03	-1.23
145.35	-1.23
145.67	-1.23
145.99	-1.23
146.30	-1.23
146.62	-1.23
146.93	-1.23
147.25	-1.23
147.56	-1.23
147.88	-1.23
148.20	-1.24
148.51	-1.24
148.84	-1.24
149.14	-1.24
149.46	-1.24
149.77	-1.24
150.09	-1.24
150.41	-1.24
150.73	-1.24
151.05	-1.24
151.37	-1.24
151.69	-1.24
152.00	-1.24
152.32	-1.24
152.63	-1.24
152.96	-1.25
153.28	-1.25
153.59	-1.25
153.91	-1.25
154.23	-1.25
154.55	-1.25
154.87	-1.25
155.18	-1.25
155.50	-1.25
155.81	-1.26
156.10	-1.39
156.36	-1.81
156.60	-2.63
156.85	-3.66
157.13	-4.63
157.48	-5.11
157.88	-4.80
158.25	-3.94
158.60	-3.11
158.94	-2.52
159.28	-2.12
159.61	-1.84
159.94	-1.66
160.26	-1.53
160.58	-1.44
160.90	-1.38
161.22	-1.35
161.55	-1.32
161.86	-1.30
162.18	-1.29
162.50	-1.28
162.82	-1.28
163.14	-1.27
163.46	-1.27
163.78	-1.27
164.10	-1.27
164.42	-1.27
164.74	-1.27
165.06	-1.27
165.37	-1.27
165.69	-1.26
166.01	-1.26
166.33	-1.26
166.65	-1.27
166.97	-1.27
167.28	-1.27
167.60	-1.27
167.92	-1.27
168.24	-1.27
168.56	-1.27
168.88	-1.27
169.20	-1.27
169.52	-1.27
169.83	-1.27
170.15	-1.27
170.46	-1.27
170.79	-1.27
171.11	-1.27
171.43	-1.27
171.74	-1.27
172.07	-1.27
172.39	-1.27
172.70	-1.27
173.02	-1.27
173.34	-1.27
173.66	-1.28
173.97	-1.28
174.30	-1.28
174.62	-1.28
174.94	-1.28
175.26	-1.28
175.58	-1.28
175.90	-1.28
176.22	-1.28
176.54	-1.28
176.86	-1.28
177.18	-1.28
177.50	-1.28
177.82	-1.28
178.13	-1.28
178.46	-1.28
178.77	-1.28
179.10	-1.28
179.42	-1.28
179.73	-1.28
180.02	-1.28
180.26	-1.27
180.48	-1.24
180.66	-1.20
180.81	-1.16
180.94	-1.11
181.04	-1.07
181.12	-1.04
181.19	-1.01
181.25	-0.98
181.31	-0.96
181.33	-0.94
181.36	-0.93
181.39	-0.92
181.41	-0.91
181.42	-0.90
181.44	-0.90
181.45	-0.89
181.46	-0.89
181.47	-0.89
181.47	-0.89
181.48	-0.89
181.48	-0.89
181.49	-0.89
181.49	-0.89
181.49	-0.89
181.50	-0.89
181.49	-0.89
181.50	-0.89
181.50	-0.90
181.50	-0.90
181.50	-0.90
181.50	-0.90
181.51	-0.90
181.51	-0.90
181.51	-0.90
181.51	-0.91
181.51	-0.91
181.51	-0.91
181.51	-0.91
181.52	-0.91
181.51	-0.91
181.52	-0.91
181.51	-0.91
181.52	-0.91
181.51	-0.91
181.52	-0.91
181.52	-0.91
181.52	-0.91
181.52	-0.91
181.52	-0.91
181.53	-0.91
181.52	-0.91
181.53	-0.91
181.53	-0.91
181.53	-0.91
181.53	-0.91
181.53	-0.91
181.53	-0.91
181.52	-0.91
181.48	-0.91
181.41	-0.89
181.30	-0.87
181.17	-0.83
181.00	-0.79
180.80	-0.74
180.59	-0.70
180.35	-0.67
180.10	-0.64
179.84	-0.61
179.57	-0.59
179.28	-0.57
178.99	-0.55
178.70	-0.54
178.40	-0.53
178.09	-0.53
177.79	-0.52
177.48	-0.52
177.17	-0.51
176.86	-0.51
176.54	-0.51
176.23	-0.51
175.92	-0.51
175.60	-0.51
175.29	-0.51
174.97	-0.51
174.65	-0.51
174.33	-0.51
174.02	-0.51
173.70	-0.51
173.38	-0.51
173.07	-0.51
172.74	-0.51
172.43	-0.51
172.11	-0.51
171.80	-0.51
171.48	-0.52
171.16	-0.52
170.84	-0.52
170.52	-0.52
170.21	-0.52
169.89	-0.52
169.58	-0.52
169.26	-0.52
168.94	-0.52
168.62	-0.52
168.30	-0.52
167.99	-0.52
167.67	-0.52
167.36	-0.52
167.04	-0.52
166.72	-0.52
166.40	-0.52
166.09	-0.52
165.77	-0.52
165.46	-0.52
165.13	-0.52
164.82	-0.51
164.50	-0.51
164.19	-0.51
163.86	-0.51
163.55	-0.51
163.23	-0.51
162.91	-0.51
162.59	-0.51
162.28	-0.51
161.96	-0.51
161.65	-0.51
161.33	-0.51
161.01	-0.51
160.69	-0.51
160.38	-0.51
160.06	-0.51
159.74	-0.51
159.43	-0.51
159.11	-0.51
158.79	-0.51
158.48	-0.51
158.16	-0.51
157.85	-0.51
157.53	-0.51
157.21	-0.51
156.90	-0.51
156.59	-0.51
156.27	-0.51
155.95	-0.51
155.64	-0.51
155.32	-0.51
155.00	-0.51
154.69	-0.51
154.38	-0.51
154.06	-0.51
153.75	-0.50
153.43	-0.50
153.15	-0.44
153.08	0.65
152.85	2.82
152.46	4.33
152.05	3.90
151.68	2.67
151.31	1.67
150.97	0.98
150.63	0.51
150.30	0.19
149.97	-0.03
149.65	-0.18
149.33	-0.28
149.02	-0.35
148.70	-0.39
148.38	-0.43
148.06	-0.45
147.75	-0.46
147.43	-0.47
147.12	-0.48
146.81	-0.48
146.49	-0.49
146.17	-0.49
145.86	-0.49
145.55	-0.49
145.23	-0.49
144.92	-0.49
144.61	-0.49
144.29	-0.49
143.97	-0.49
143.66	-0.49
143.34	-0.49
143.03	-0.49
142.71	-0.49
142.40	-0.49
142.08	-0.49
141.77	-0.49
141.46	-0.49
141.14	-0.49
140.82	-0.49
140.50	-0.49
140.19	-0.49
139.87	-0.49
139.56	-0.49
139.24	-0.49
138.93	-0.49
138.62	-0.49
138.30	-0.49
137.99	-0.49
137.67	-0.48
137.36	-0.48
137.04	-0.48
136.74	-0.48
136.42	-0.48
136.10	-0.48
135.79	-0.48
135.48	-0.48
135.16	-0.48
134.85	-0.48
134.54	-0.48
134.21	-0.48
133.90	-0.48
133.59	-0.48
133.27	-0.48
132.96	-0.47
132.64	-0.47
132.33	-0.47
132.02	-0.47
131.70	-0.47
131.38	-0.47
131.07	-0.47
130.75	-0.47
130.44	-0.47
130.12	-0.47
129.81	-0.47
129.49	-0.47
129.18	-0.47
128.86	-0.46
128.54	-0.46
128.23	-0.46
127.91	-0.46
127.60	-0.46
127.28	-0.46
126.97	-0.46
126.66	-0.46
126.34	-0.46
126.03	-0.46
125.71	-0.46
125.40	-0.46
125.08	-0.46
124.77	-0.46
124.45	-0.46
124.14	-0.46
123.82	-0.45
123.51	-0.45
123.19	-0.45
122.88	-0.45
122.56	-0.45
122.25	-0.45
121.93	-0.44
121.61	-0.44
121.30	-0.44
120.98	-0.44
120.66	-0.44
120.35	-0.44
120.04	-0.44
119.72	-0.44
119.40	-0.44
119.09	-0.43
118.77	-0.43
118.46	-0.43
118.14	-0.43
117.83	-0.43
117.52	-0.43
117.21	-0.43
116.89	-0.43
116.58	-0.42
116.26	-0.42
115.95	-0.42
115.64	-0.42
115.32	-0.42
115.01	-0.42
114.69	-0.42
114.38	-0.41
114.06	-0.41
113.75	-0.41
113.43	-0.41
113.12	-0.41
112.81	-0.41
112.49	-0.41
112.18	-0.41
111.86	-0.41
111.55	-0.40
111.23	-0.40
110.91	-0.40
110.60	-0.40
110.29	-0.40
109.97	-0.40
109.66	-0.40
109.34	-0.39
109.02	-0.39
108.71	-0.39
108.39	-0.39
108.08	-0.39
107.76	-0.39
107.45	-0.38
107.14	-0.38
106.82	-0.38
106.50	-0.38
106.19	-0.38
105.87	-0.38
105.56	-0.37
105.25	-0.37
104.93	-0.37
104.61	-0.37
104.30	-0.37
103.98	-0.37
103.67	-0.36
103.35	-0.36
103.04	-0.36
102.72	-0.36
102.41	-0.36
102.09	-0.36
101.77	-0.35
101.46	-0.35
101.14	-0.35
100.82	-0.35
100.51	-0.35
100.19	-0.34
99.87	-0.34
99.56	-0.34
99.24	-0.34
98.93	-0.34
98.61	-0.34
98.30	-0.33
97.98	-0.33
97.67	-0.33
97.35	-0.33
97.03	-0.33
96.72	-0.33
96.41	-0.32
96.09	-0.32
95.77	-0.32
95.45	-0.32
95.14	-0.32
94.83	-0.32
94.51	-0.31
94.19	-0.31
93.88	-0.31
93.56	-0.31
93.25	-0.31
92.93	-0.30
92.61	-0.30
92.30	-0.30
91.98	-0.30
91.67	-0.30
91.35	-0.30
91.03	-0.29
90.71	-0.29
90.40	-0.29
90.09	-0.29
89.77	-0.29
89.45	-0.28
89.14	-0.28
88.82	-0.28
88.50	-0.28
88.19	-0.28
87.87	-0.28
87.56	-0.27
87.24	-0.27
86.93	-0.27
86.61	-0.27
86.30	-0.27
85.98	-0.27
85.67	-0.26
85.35	-0.26
85.04	-0.26
84.72	-0.26
84.40	-0.26
84.09	-0.26
83.77	-0.25
83.45	-0.25
83.14	-0.25
82.82	-0.25
82.50	-0.24
82.19	-0.24
81.88	-0.24
81.55	-0.24
81.24	-0.24
80.93	-0.23
80.61	-0.23
80.29	-0.23
79.98	-0.23
79.66	-0.23
79.35	-0.23
79.03	-0.23
78.71	-0.23
78.40	-0.22
78.08	-0.22
77.77	-0.22
77.45	-0.22
77.13	-0.22
76.81	-0.22
76.50	-0.22
76.18	-0.22
75.87	-0.21
75.55	-0.21
75.23	-0.21
74.92	-0.21
74.60	-0.21
74.29	-0.21
73.97	-0.21
73.66	-0.21
73.34	-0.20
73.02	-0.20
72.71	-0.20
72.38	-0.20
72.07	-0.20
71.76	-0.20
71.44	-0.20
71.12	-0.19
70.81	-0.19
70.49	-0.19
70.18	-0.19
69.86	-0.19
69.55	-0.19
69.23	-0.18
68.91	-0.18
68.60	-0.18
68.28	-0.18
67.96	-0.18
67.65	-0.18
67.34	-0.18
67.02	-0.17
66.70	-0.17
66.39	-0.17
66.07	-0.17
65.76	-0.17
65.44	-0.17
65.13	-0.16
64.81	-0.16
64.50	-0.16
64.18	-0.16
63.86	-0.16
63.54	-0.15
63.23	-0.15
62.92	-0.15
62.60	-0.15
62.28	-0.15
61.96	-0.15
61.66	-0.14
61.33	-0.14
61.02	-0.14
60.70	-0.14
60.39	-0.14
60.06	-0.13
59.75	-0.13
59.44	-0.13
59.12	-0.13
58.80	-0.13
58.49	-0.12
58.18	-0.12
57.85	-0.12
57.54	-0.12
57.22	-0.12
56.90	-0.12
56.59	-0.12
56.27	-0.11
55.96	-0.11
55.63	-0.11
55.32	-0.11
55.01	-0.11
54.70	-0.10
54.37	-0.10
54.06	-0.10
53.74	-0.10
53.42	-0.09
53.11	-0.09
52.79	-0.09
52.48	-0.09
52.16	-0.09
51.85	-0.09
51.53	-0.08
51.21	-0.08
50.90	-0.08
50.58	-0.08
50.27	-0.08
49.95	-0.07
49.64	-0.07
49.32	-0.07
49.01	-0.07
48.69	-0.07
48.38	-0.06
48.06	-0.06
47.74	-0.06
47.43	-0.06
47.11	-0.06
46.79	-0.05
46.47	-0.05
46.16	-0.05
45.84	-0.05
45.53	-0.05
45.21	-0.04
44.89	-0.04
44.57	-0.04
44.25	-0.04
43.94	-0.04
43.62	-0.03
